StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      105,      00,   198010,   1.67,   44.9,  -2.02,  -2.02,   1.33,  -1.23,      0,    574,    .75,    .09,    .89,   -.22,   -.58,    -.7,   -.89,   31.8,     58,
      108,      00,   198010,    1.3,   47.1,   -.61,    .89,  -1.84,   -.11,      0,    407,  -1.06,   -.39,   -.43,    .33,    .25,   -.06,   -.63,   34.4,   59.7,
      104,      00,   198011,   2.79,   52.4,  -2.56,  -2.56,   -.91,  -2.56,     46,    357,    .02,    .17,    .14,   -1.8,    .25,   -.36,   1.05,   40.8,   64.1,
      109,      00,   198011,    .64,     47,  -1.24,    .67,  -2.35,   -1.1,      4,    340,  -1.09,  -1.44,  -1.32,  -1.33,   -.54,    .71,    .57,   34.2,   59.8,
      102,      00,   198011,    .73,   34.2,   1.64,   1.64,    -.5,   1.35,      0,    859,  -1.47,  -1.36,   -.27,    .58,   -.45,   -.62,    .02,   25.1,   43.3,
      107,      00,   198011,    .47,   41.5,     -1,   2.34,  -1.37,    .84,      0,    531,   -.81,  -1.04,   -.43,  -1.67,   -.67,    .48,    .75,   27.1,   55.9,
      108,      00,   198011,   4.46,     37,    -.7,    .64,   -.46,   -.57,      0,    632,    .11,   -.55,   -.28,   -.12,    .11,    .29,   -.38,   29.2,   44.8,
      101,      00,   198011,   3.42,   34.6,  -1.53,  -1.53,   -.18,  -1.41,      0,    792,   -.03,    .16,   -.15,   -.46,   -.14,  -1.33,     .4,   26.6,   42.6,
      103,      00,   198011,   2.19,   42.3,  -1.43,  -1.43,  -1.74,  -1.43,      0,    714,   -.73,   -.73,   -.69,   -.49,   -.55,  -1.14,    .56,   31.8,   52.8,
      105,      00,   198011,     .6,   34.6,  -2.34,  -2.34,  -1.59,   -2.1,      0,    858,   -.87,    .11,   -.27,   -.41,    -.7,   -.74,  -1.04,   23.5,   45.6,
      106,      00,   198011,   2.19,   50.4,  -2.24,  -2.24,   -.83,  -2.24,     10,    368,   -.08,   -.36,    .21,  -1.22,    -.3,   -.46,    .54,     38,   62.8,
      103,      00,   198012,   1.66,   33.6,  -2.07,  -2.07,  -2.36,  -2.07,      0,   1031,  -1.32,  -1.38,  -1.23,   -.76,  -1.12,   -1.3,    .04,   24.3,   42.8,
      106,      00,   198012,   1.33,   45.4,  -2.87,  -2.87,  -2.59,  -2.87,      5,    520,  -1.31,   -.85,   -.85,  -1.15,   -.94,   -.66,    .41,   33.4,   57.5,
      107,      00,   198012,    .35,   39.9,  -1.92,   1.07,  -3.08,  -1.41,      0,    574,  -1.42,  -1.56,  -1.54,  -1.54,  -1.27,    .28,    .23,   25.9,   53.8,
      101,      00,   198012,    1.7,     21,  -2.23,  -2.23,  -2.57,  -2.23,      0,   1180,  -1.61,  -1.01,    -.6,   -.89,   -.91,  -1.37,    .16,   10.6,   31.4,
      108,      00,   198012,   6.02,   33.2,   -.21,      1,   1.27,    .37,      0,    756,    .82,    .56,    .08,    .27,     .6,    .61,    .08,   26.1,   40.3,
      105,      00,   198012,    .81,   24.8,  -2.31,  -2.31,   -.64,  -2.26,      0,   1220,   -.06,   -.72,    .03,   -.12,   -.77,   -.59,  -1.11,   14.3,   35.2,
      109,      00,   198012,   1.71,   42.8,  -1.91,  -1.91,  -2.39,  -1.91,      0,    444,   -.46,   -.99,  -1.22,  -1.24,   -.85,    .63,    .61,   30.9,   54.7,
      104,      00,   198012,   1.27,   45.3,  -3.46,  -3.46,  -3.49,  -3.46,     16,    563,  -2.27,  -1.42,   -.94,  -2.26,   -1.4,   -.52,    .91,     33,   57.5,
      102,      00,   198012,   1.14,   18.1,   1.64,   1.64,     .5,   1.51,      0,   1320,   -.21,  -1.25,  -1.25,    .54,   -.27,   -.51,   -.02,    9.6,   26.6,
      105,      00,   198101,    .35,   26.1,  -2.85,  -2.85,  -2.32,  -2.85,      1,   1211,  -2.34,  -1.33,  -1.56,    .12,   -.62,   -.94,  -1.24,   14.7,   37.5,
      104,      00,   198101,    .99,     39,   -4.3,   -4.3,   -3.6,   -4.3,      5,    755,  -2.87,  -3.09,  -2.37,  -2.33,  -2.33,  -1.24,    .09,   26.4,   51.5,
      108,      00,   198101,   1.93,   33.6,  -1.33,  -1.33,  -3.44,  -1.33,      0,    747,  -1.72,   -.38,   -.31,   -.49,   -.07,   -.07,   -.02,   27.2,   40.1,
      107,      00,   198101,    .52,   36.8,  -2.62,  -2.62,  -2.69,  -2.62,      0,    646,   -.83,  -1.64,  -2.12,  -1.39,  -1.63,   -.49,   -.18,   23.7,     50,
      106,      00,   198101,    .99,   41.8,  -3.67,  -3.67,  -3.26,  -3.67,      6,    642,  -1.44,  -1.83,  -1.33,   -.91,  -1.28,   -.97,    .04,   29.5,   54.1,
      103,      00,   198101,     .7,   26.9,  -2.81,  -2.81,  -2.88,  -2.81,      0,   1240,  -3.09,  -2.65,  -2.15,  -1.29,  -1.38,  -1.45,   -.47,   17.2,   36.6,
      101,      00,   198101,    .87,   14.4,  -3.15,  -3.15,  -3.43,  -3.15,      0,   1403,  -3.09,  -3.04,  -2.48,  -1.89,  -1.97,  -1.52,   -.81,    4.4,   24.4,
      109,      00,   198101,   2.91,   42.2,  -2.22,  -2.22,  -1.53,  -2.22,      0,    475,    .22,    -.2,   -.67,   -.93,   -.64,    .13,    .49,   31.7,   52.7,
      102,      00,   198101,     .3,   16.2,      1,      1,  -1.43,    .14,      0,   1430,  -3.09,  -1.45,  -1.75,    .47,   -.26,   -.78,   -.28,    5.6,   26.9,
      106,      00,   198102,   1.83,   46.4,   -4.2,   -4.2,  -2.74,   -4.2,      7,    455,   -.43,  -1.26,  -1.63,   -.77,  -1.68,   -.88,    -.1,   33.6,   59.1,
      105,      00,   198102,     .6,   25.8,   -3.1,   -3.1,  -1.63,   -3.1,      0,   1060,   -.89,  -2.07,  -1.64,   -.92,   -.79,   -.99,  -1.31,   14.3,   37.4,
      108,      00,   198102,   3.87,   33.6,  -1.07,  -1.07,    .39,   -.76,      0,    671,    .34,  -1.01,   -.28,   -.34,   -.21,   -.01,   -.22,   24.8,   42.4,
      104,      00,   198102,   4.73,   47.5,  -3.59,  -3.59,     .8,  -3.23,     25,    459,    .56,  -1.06,  -1.79,   -1.2,  -2.66,    -.7,   -.02,   35.2,   59.9,
      107,      00,   198102,     .5,   38.4,  -3.28,  -3.28,  -2.77,  -3.28,      0,    559,  -1.06,  -1.32,  -1.94,   -1.5,  -2.17,  -1.31,   -.28,   23.2,   53.6,
      101,      00,   198102,   5.09,   30.3,   1.52,  -1.31,   4.55,     .6,      0,    875,    2.2,    .17,   -.87,   -.67,   -.82,   -.47,   -.48,   20.2,   40.3,
      102,      00,   198102,   1.77,   22.5,   1.59,   1.59,   2.08,   1.59,      0,   1103,   1.57,   -.13,   -.35,   -.38,    .44,   -.49,   -.16,   12.8,   32.1,
      109,      00,   198102,   1.42,   43.2,  -2.89,  -2.89,  -2.68,  -2.89,      0,    403,   -.69,   -.35,   -.62,  -1.15,  -1.17,   -.91,    .19,   31.5,   54.8,
      103,      00,   198102,   2.95,   34.1,  -2.38,  -2.38,    .43,  -2.14,      0,    913,    .39,  -1.35,  -2.04,  -1.57,  -1.21,  -1.18,   -.49,   22.9,   45.3,
      101,      00,   198103,   1.36,     33,   -1.1,  -2.27,   -3.3,  -1.68,      0,    883,  -2.14,    .29,  -1.27,  -1.33,  -1.41,  -1.42,   -.75,   23.7,   42.4,
      103,      00,   198103,   2.11,   41.7,  -2.95,  -2.95,  -2.44,  -2.95,      2,    771,  -1.38,   -.83,  -2.04,  -2.17,  -1.52,  -1.68,   -.69,   30.5,   52.9,
      109,      00,   198103,   3.12,     45,   -2.4,   -2.4,    .56,  -2.11,      1,    461,    .72,   -.03,    .02,   -.76,   -.75,   -.57,    .27,   34.4,   55.6,
      104,      00,   198103,   3.51,   51.3,  -3.57,  -3.57,  -1.03,  -3.54,     28,    404,   -.66,    -.1,  -1.15,  -1.42,  -2.44,   -1.8,   -.02,   38.2,   64.5,
      105,      00,   198103,   1.22,   36.3,   -3.7,   -3.7,  -2.75,   -3.7,      0,    847,    .22,   -.33,   -1.5,   -.76,   -.52,  -1.04,  -1.32,   22.9,   49.7,
      102,      00,   198103,    .84,   34.3,   -.68,    .75,  -2.03,   -.38,      0,    899,  -1.44,   -.16,  -1.13,  -1.62,    .13,   -.55,   -.64,   23.1,   45.5,
      107,      00,   198103,   1.91,   41.6,  -2.59,  -2.59,   1.04,  -2.11,      0,    540,   1.39,     .5,      0,  -1.05,  -1.29,  -1.05,   -.26,   29.4,   53.8,
      106,      00,   198103,   2.83,   52.9,     -4,     -4,    -.7,     -4,     29,    320,    .18,   -.16,   -.81,  -1.06,  -1.32,  -1.16,   -.25,     41,   64.9,
      108,      00,   198103,   2.74,   39.4,  -1.47,  -1.47,  -1.54,  -1.47,      0,    600,   -.38,    .02,  -1.08,   -.59,   -.44,   -.08,   -.13,   28.7,   50.1,
      108,      00,   198104,   2.87,     44,    .26,  -1.05,    .79,   -.55,      0,    500,    .59,    .01,    .24,   -.18,   -.33,      0,   -.09,   33.1,   54.8,
      105,      00,   198104,   1.01,   47.4,  -4.86,  -4.86,  -4.63,  -4.86,     11,    447,  -1.35,  -1.14,  -1.42,  -2.09,   -.56,  -1.06,  -1.57,   33.7,   61.2,
      102,      00,   198104,   3.52,   47.3,   -.24,   1.04,    1.1,    .45,      1,    490,   1.11,    .06,    .68,    -.8,    .72,   -.04,   -.48,   35.7,     59,
      107,      00,   198104,    .78,   53.8,  -2.98,  -2.98,  -1.97,  -2.98,      6,    283,   -.34,    .77,    .17,   -.92,   -.96,  -1.26,   -.22,   38.8,   68.9,
      103,      00,   198104,   4.51,   58.5,      0,  -2.65,      0,  -2.59,     19,    275,    .57,   -.52,   -.27,  -1.82,   -1.4,  -1.43,   -.81,   46.5,   70.6,
      104,      00,   198104,      2,   65.4,  -4.18,  -4.18,  -2.93,  -4.18,    115,     78,  -1.31,  -1.26,   -.66,  -1.91,  -2.24,  -2.28,   -.56,   52.3,   78.6,
      101,      00,   198104,   3.76,     47,  -1.04,  -2.09,   -.15,  -1.51,      0,    436,    .35,   -1.2,    .36,  -1.34,  -1.34,  -1.53,   -.77,   35.9,   58.2,
      109,      00,   198104,    .88,   53.8,  -2.58,  -2.58,  -1.27,  -2.58,     18,    270,   -.44,     .4,   -.23,   -.67,   -.87,   -.65,    .28,   40.5,   67.1,
      106,      00,   198104,   2.28,   66.9,  -4.29,  -4.29,  -2.11,  -4.29,    162,     40,   -.77,   -.36,   -.54,   -1.2,  -1.05,  -1.36,   -.57,     55,   78.8,
      105,      00,   198105,   3.68,   52.1,  -3.85,  -3.85,   1.51,  -3.23,     19,    362,   1.15,    .32,    .32,   -.35,    -.4,   -.54,  -1.04,   40.6,   63.6,
      106,      00,   198105,   5.27,     68,    .54,  -3.31,   1.63,  -2.62,    188,     32,   1.14,    .34,    .37,   -.74,   -.52,  -1.32,   -.49,   56.5,   79.5,
      102,      00,   198105,   2.27,   54.3,   -.76,   -.76,  -1.63,   -.76,     16,    326,  -1.18,   -.16,   -.71,   -.77,   -.78,      0,   -.63,   41.6,     67,
      101,      00,   198105,    3.5,   56.1,  -1.12,  -2.06,   -.58,  -1.65,     17,    213,   -.09,    .14,     -1,  -1.38,  -1.09,  -1.15,     -1,   43.7,   68.6,
      104,      00,   198105,   3.55,   67.3,  -3.85,  -3.85,    -.3,  -3.85,    163,     60,   -.17,  -1.05,  -1.13,  -1.78,  -1.45,  -2.38,   -.81,   54.4,   80.2,
      107,      00,   198105,   1.74,   57.9,   -2.7,   -2.7,   -.07,  -2.66,     14,    235,   1.37,     .6,   1.18,   -.12,   -.36,  -1.15,   -.21,   44.2,   71.6,
      103,      00,   198105,    6.2,   59.4,   1.01,  -1.36,   3.04,    .01,     32,    235,   1.26,   1.17,    .32,   -.85,  -1.07,   -.88,   -.58,   48.1,   70.6,
      108,      00,   198105,      3,   49.6,    .81,    .81,   1.73,    .81,      1,    361,    .94,   1.04,    .45,   -.04,   -.14,   -.03,    .12,     39,   60.2,
      109,      00,   198105,   1.27,     59,  -2.07,  -2.07,    .72,   -1.7,     43,    159,    .75,    .04,    .53,   -.22,   -.67,   -.72,    .37,   46.1,   71.8,
      108,      00,   198106,   2.71,   55.7,   1.43,   1.43,   2.09,   1.43,      7,    231,   1.32,   1.48,   1.44,   -.19,   -.07,    .08,     .4,   43.8,   67.6,
      104,      00,   198106,   4.08,   79.2,  -4.04,  -4.04,  -1.77,  -4.04,    426,      0,   -.63,   -.59,  -1.22,  -1.47,  -1.66,   -2.2,   -.75,     68,   90.5,
      106,      00,   198106,   4.97,   78.8,   1.09,  -2.36,   1.81,   -.95,    439,      0,   1.12,   1.49,    .85,    .16,   -.42,   -.71,   -.31,   67.9,   89.7,
      107,      00,   198106,    .87,     71,  -3.35,  -3.35,   -2.8,  -3.35,     95,     53,    .04,    .97,    .47,    .21,   -.58,   -.89,   -.28,   55.2,   86.8,
      109,      00,   198106,     .1,     71,  -2.26,  -2.26,  -1.21,  -2.26,    224,     14,  -1.14,    .13,   -.32,   -.11,    -.8,   -.81,    .38,   55.8,   86.3,
      105,      00,   198106,   2.58,   61.2,  -3.88,  -3.88,  -1.26,  -3.68,    129,    138,   -.37,    .55,   -.01,    -.5,   -.47,   -.48,   -.96,   48.2,   74.2,
      103,      00,   198106,   5.99,   72.8,    1.7,    1.7,   2.37,    1.7,    221,     14,   1.41,   1.77,   1.59,     .1,   -.63,   -.47,   -.35,   62.3,   83.3,
      102,      00,   198106,   5.18,   65.1,    .65,    .65,   1.94,    .65,    103,     67,    .94,   -.07,    .43,   -.12,   -.78,    .31,   -.44,   53.9,   76.3,
      101,      00,   198106,   4.45,   64.9,    .32,  -1.53,    .97,   -.72,    118,     28,    .54,    .29,    .33,    -.5,   -.76,   -.98,   -.72,   53.7,   76.1,
      104,      00,   198107,    4.9,     80,  -4.29,  -4.29,     -2,  -4.29,    465,      0,    -.6,   -.88,   -.82,  -1.01,  -1.92,  -2.12,   -.94,   69.2,   90.9,
      108,      00,   198107,    .73,   63.1,    1.9,    1.9,   1.86,    1.9,     48,     95,    .33,   1.15,   1.39,    .88,    .26,    .08,    .43,     48,   78.3,
      101,      00,   198107,   4.43,   69.2,    .62,  -1.05,    .98,    .11,    238,      4,    .48,    .59,    .38,    .45,   -.75,   -.91,   -.61,   58.6,   79.9,
      102,      00,   198107,   3.63,   69.6,     .8,     .8,    .67,     .8,    176,     19,    .15,     .8,      0,    .28,   -.58,    .52,   -.37,   58.5,   80.6,
      107,      00,   198107,   2.26,     74,  -3.05,  -3.05,   -.14,  -3.05,    136,     11,    .72,    .56,   1.19,     .8,   -.16,   -.39,   -.04,     60,   87.9,
      103,      00,   198107,   5.65,   75.6,   2.43,   2.43,   2.71,   2.43,    296,      3,   1.46,   1.89,   2.18,   1.22,   -.19,   -.13,    -.4,   65.6,   85.5,
      105,      00,   198107,   2.77,   68.9,  -3.45,  -3.45,     .1,  -3.15,    221,     44,   1.09,    .36,    .92,    .29,   -.25,    .25,   -.81,   54.8,   82.9,
      109,      00,   198107,    .09,   74.5,  -2.76,  -2.76,   -2.2,  -2.76,    266,      4,  -1.38,  -1.85,   -.23,    -.3,   -.71,   -.91,    .29,   58.2,   90.7,
      106,      00,   198107,   3.46,     82,   1.44,  -1.66,   1.38,    .24,    552,      0,    .29,    .97,   1.37,     .6,   -.17,   -.23,   -.54,   70.9,   93.1,
      101,      00,   198108,   3.29,   66.3,    .42,  -1.07,   -.39,   -.07,    152,     19,   -.47,   -.12,    .19,   -.59,   -.95,    -.8,    -.9,     55,   77.5,
      109,      00,   198108,    .22,   74.4,  -2.93,  -2.93,  -1.36,  -2.93,    279,      2,   -.46,  -1.31,  -1.67,    .15,   -.42,   -.88,    .23,   58.1,   90.8,
      104,      00,   198108,   5.96,   76.5,  -3.59,  -3.59,    .78,  -3.23,    368,      1,    .56,   -.07,   -.37,  -1.11,  -1.77,   -1.6,   -.72,   66.6,   86.3,
      105,      00,   198108,   1.84,   67.6,  -3.32,  -3.32,   -.69,  -3.22,    154,     48,    .26,    .95,    .39,    .44,      0,   -.14,    -.8,   53.1,   82.2,
      103,      00,   198108,   3.64,   72.3,   2.51,   2.51,      1,   2.51,    219,     13,    .06,    1.2,   1.79,   1.31,    .05,   -.31,   -.56,   61.7,   82.9,
      107,      00,   198108,   2.24,   71.2,  -2.65,  -2.65,    .26,  -2.48,     95,     27,    .43,    .79,    .66,   1.32,    .16,   -.09,    .08,   57.3,   85.1,
      108,      00,   198108,    .25,   66.9,   1.62,   1.62,   -.25,   1.43,    109,     36,   -1.1,   -.62,    .55,    .58,     .1,   -.03,    .22,   50.4,   83.5,
      102,      00,   198108,   4.46,   67.4,   1.33,   1.33,   1.84,   1.33,    133,     38,    .92,    .69,   1.14,    .32,    .16,   -.05,   -.39,   56.8,   77.9,
      106,      00,   198108,   3.17,   79.2,   1.67,   -1.1,   1.16,   1.11,    492,      1,    .36,    .32,    .93,    .79,   -.09,   -.05,   -.48,   67.6,   90.8,
      101,      00,   198109,   4.87,   58.3,   1.13,   1.13,   2.24,   1.13,     31,    128,     .9,    .45,    .51,    .54,   -.14,   -.39,   -.96,   49.1,   67.6,
      108,      00,   198109,   1.68,   57.7,    1.6,    1.6,    .45,   1.55,     18,    167,    .49,   -.16,   -.09,    1.1,   -.25,   -.11,    .33,   43.2,   72.3,
      104,      00,   198109,    2.8,   71.4,  -3.86,  -3.86,  -1.93,  -3.86,    239,     19,  -1.06,   -.46,   -.75,  -1.28,  -1.59,  -1.81,  -1.46,   59.1,   83.6,
      106,      00,   198109,   2.37,   73.2,   1.17,  -1.32,     -1,    .45,    303,      8,   -.68,   -.36,   -.21,    .49,    .01,   -.43,   -.65,   60.6,   85.8,
      107,      00,   198109,   1.37,   65.3,   -2.5,   -2.5,   -.36,  -2.41,     42,     87,    .03,    .38,    .65,    .75,    .48,   -.26,     .3,   51.3,   79.2,
      102,      00,   198109,   2.83,   57.7,   1.19,   1.19,   -.03,   1.09,     16,    202,   -.33,    .35,    .36,     .5,    .11,   -.44,   -.04,   46.4,     69,
      109,      00,   198109,    .51,   68.1,  -2.71,  -2.71,   -.24,  -2.71,    157,     22,    .38,    -.1,   -.56,   -.59,    -.2,    -.9,    .27,   53.4,   82.8,
      105,      00,   198109,   1.01,   58.9,  -3.63,  -3.63,  -1.96,  -3.63,     52,    193,    -.8,   -.42,    .35,    .15,   -.21,   -.21,   -.73,   43.4,   74.3,
      103,      00,   198109,   2.93,   65.1,   2.32,   2.32,    .19,   2.32,     70,     97,   -.38,   -.26,    .57,   1.65,    .35,   -.37,   -.66,   53.4,   76.7,
      103,      00,   198110,   3.38,   53.4,   2.68,   2.68,    1.8,   2.68,      5,    403,    .43,   -.05,   -.05,   1.67,   1.08,   -.19,   -.61,   41.8,     65,
      106,      00,   198110,    5.1,     63,   2.16,   2.16,   3.34,   2.16,    120,     94,   1.46,     .8,     .8,   1.52,    .88,    .19,   -.23,   52.2,   73.8,
      108,      00,   198110,   3.43,   44.4,   1.94,   1.94,   1.51,   1.94,      0,    491,    .79,    .84,    .42,   1.29,    .96,    .36,    .26,   33.9,   54.8,
      102,      00,   198110,   3.34,   44.5,   2.02,   2.02,   2.87,   2.02,      0,    589,   1.01,    .34,    .76,    .49,    .67,      0,   -.13,   34.9,   54.1,
      109,      00,   198110,   2.03,   52.9,    .85,  -1.58,   2.55,   -.44,     11,    227,   1.35,   1.28,   1.01,     .6,    .06,   -.45,    .29,   40.7,   65.1,
      107,      00,   198110,   1.71,     52,  -1.64,  -1.64,    1.8,   -.75,      3,    332,    .93,    .66,    .76,   1.23,   1.05,    .24,    .57,   39.4,   64.6,
      105,      00,   198110,   1.46,   43.8,    .33,  -2.93,    .98,  -2.48,      0,    599,    .42,   -.33,   -.18,    .59,    .13,   -.33,   -.75,   32.2,   55.4,
      104,      00,   198110,   2.87,   61.8,  -3.63,  -3.63,   -.51,  -3.63,    121,    164,   -.12,   -.92,    -.5,   -.94,  -1.11,     -2,  -1.34,   49.5,   74.1,
      101,      00,   198110,   5.03,   45.5,   2.29,   2.29,   3.84,   2.29,      0,    504,   1.03,    1.3,     .9,    .86,     .9,   -.12,   -.82,   35.4,   55.5,
      103,      00,   198111,   2.23,   44.9,   2.42,   2.42,    .04,   2.37,      0,    642,   -.69,   -.21,   -.43,    .65,     .7,   -.17,   -.89,     34,   55.7,
      109,      00,   198111,   4.03,     48,   1.78,   1.78,   3.05,   1.78,      4,    327,   1.65,   1.97,   1.95,   1.46,   1.26,    .35,    .65,   37.3,   58.7,
      101,      00,   198111,   2.23,   37.7,   -.61,   1.44,  -1.83,    .57,      0,    707,  -1.06,     .2,    .62,    .55,   -.08,   -.44,  -1.07,   29.4,     46,
      104,      00,   198111,   1.55,   53.7,   -4.1,   -4.1,  -2.52,   -4.1,     33,    326,   -1.1,   -.79,  -1.29,  -1.41,  -1.86,   -2.3,  -1.61,   40.8,   66.6,
      102,      00,   198111,   1.25,   36.7,   1.85,   1.85,    .12,   1.84,      0,    795,   -.65,    .38,    .03,    .77,    .24,    .14,   -.29,   27.6,   45.8,
      108,      00,   198111,   4.89,   38.2,   2.09,   2.09,   1.06,   2.09,      0,    616,    .34,    .59,    .67,    .82,    .89,    .44,    .55,     30,   46.4,
      107,      00,   198111,    .85,   44.6,  -1.79,  -1.79,   -.94,  -1.25,      1,    463,    .12,    .73,    .56,    .78,   1.24,    .39,    .57,   30.3,   58.8,
      106,      00,   198111,   1.84,   54.4,   1.85,   1.85,   -.28,   1.65,     38,    261,   -.41,    .94,    .45,    .87,    .82,    .12,   -.32,   41.4,   67.4,
